evaluation_level,split_regime,feature_group,prefix_type,prefix_value,threshold_source,n_readers,n_prefix_rows,unstable_prefix_rate,AUROC,PR-AUC,BA,macro_F1,Brier,sensitivity,specificity,FPR,FNR,ECE,calibration_slope,calibration_intercept,source_name
reader_aggregated,text_balanced_unseen_reader,dfm_residual_gaze_prefix,speech_prefix,2,fixed_0_5,55.0,55.0,0.0,0.8078078078078077,0.7607663435062817,0.725975975975976,0.7083775185577943,0.19744005794101444,0.7222222222222222,0.7297297297297297,0.2702702702702703,0.2777777777777778,0.2060649150899181,0.05258910047933705,0.3602484328139329,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_gaze_prefix,speech_prefix,3,fixed_0_5,43.0,43.0,0.0,0.7666666666666667,0.687765064836003,0.6787878787878787,0.6532258064516129,0.1984394354283452,0.6,0.7575757575757576,0.24242424242424243,0.4,0.1937280915559061,0.0658810146658785,0.2909480908712552,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_gaze_prefix,speech_prefix,all,fixed_0_5,57.0,57.0,0.0,0.8933518005540166,0.8732193721046777,0.8552631578947368,0.845945945945946,0.12099102820572051,0.8421052631578947,0.868421052631579,0.13157894736842105,0.15789473684210525,0.12393914126909748,0.060282372201321426,0.37630463049952456,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_gaze_prefix,trial_or_text_prefix,1,fixed_0_5,57.0,57.0,0.0,0.829639889196676,0.7536531015036989,0.7763157894736843,0.7572879135276778,0.1963300372484133,0.7894736842105263,0.7631578947368421,0.23684210526315788,0.21052631578947367,0.18941659109515374,0.060475383580583665,0.35996118192123266,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_gaze_prefix,trial_or_text_prefix,2,fixed_0_5,55.0,55.0,0.0,0.8078078078078077,0.7607663435062817,0.725975975975976,0.7083775185577943,0.19744005794101444,0.7222222222222222,0.7297297297297297,0.2702702702702703,0.2777777777777778,0.2060649150899181,0.05258910047933705,0.3602484328139329,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_gaze_prefix,trial_or_text_prefix,3,fixed_0_5,43.0,43.0,0.0,0.7666666666666667,0.687765064836003,0.6787878787878787,0.6532258064516129,0.1984394354283452,0.6,0.7575757575757576,0.24242424242424243,0.4,0.1937280915559061,0.0658810146658785,0.2909480908712552,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_gaze_prefix,trial_or_text_prefix,all,fixed_0_5,57.0,57.0,0.0,0.8933518005540166,0.8732193721046777,0.8552631578947368,0.845945945945946,0.12099102820572051,0.8421052631578947,0.868421052631579,0.13157894736842105,0.15789473684210525,0.12393914126909748,0.060282372201321426,0.37630463049952456,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_gaze_prefix,word_count_prefix,100,fixed_0_5,57.0,57.0,0.0,0.6966759002770082,0.5443862466939897,0.631578947368421,0.6144927536231883,0.28732253498088,0.631578947368421,0.631578947368421,0.3684210526315789,0.3684210526315789,0.2795768064213634,0.034909534395848645,0.3471766773402091,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_gaze_prefix,word_count_prefix,1000,fixed_0_5,57.0,57.0,0.0,0.8628808864265928,0.8228061204125023,0.7368421052631579,0.7199475925319359,0.16566637031962644,0.7368421052631579,0.7368421052631579,0.2631578947368421,0.2631578947368421,0.15387434571982925,0.06386135982553928,0.3602341203631196,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_gaze_prefix,word_count_prefix,250,fixed_0_5,57.0,57.0,0.0,0.8268698060941828,0.6874324289940368,0.763157894736842,0.740909090909091,0.20840236550054728,0.7894736842105263,0.7368421052631579,0.2631578947368421,0.21052631578947367,0.22354838251639697,0.05191299003391239,0.36496081776138073,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_gaze_prefix,word_count_prefix,50,fixed_0_5,57.0,57.0,0.0,0.6329639889196675,0.4772198473962897,0.618421052631579,0.6079266295447101,0.2956872983219691,0.5789473684210527,0.6578947368421053,0.34210526315789475,0.42105263157894735,0.25262591254882044,0.026537957000181817,0.3489958950325588,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_gaze_prefix,word_count_prefix,500,fixed_0_5,57.0,57.0,0.0,0.8739612188365651,0.8236681558302674,0.7763157894736842,0.768918918918919,0.14196503995038479,0.7368421052631579,0.8157894736842105,0.18421052631578946,0.2631578947368421,0.13987380307996325,0.06279563896250603,0.3849380409756467,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_gaze_prefix,word_count_prefix,all,fixed_0_5,57.0,57.0,0.0,0.8933518005540166,0.8732193721046777,0.8552631578947368,0.845945945945946,0.12099102820572051,0.8421052631578947,0.868421052631579,0.13157894736842105,0.15789473684210525,0.12393914126909748,0.060282372201321426,0.37630463049952456,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,chronological_prefix,100,fixed_0_5,57.0,57.0,0.0,0.6620498614958449,0.5130531110585117,0.6052631578947368,0.5928571428571429,0.3019203365058426,0.5789473684210527,0.631578947368421,0.3684210526315789,0.42105263157894735,0.30215640333403704,0.02760601899646661,0.35173645196331904,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,chronological_prefix,1000,fixed_0_5,57.0,57.0,0.0,0.8282548476454293,0.7891593011441407,0.7236842105263158,0.71433344470431,0.1932186582391805,0.6842105263157895,0.7631578947368421,0.23684210526315788,0.3157894736842105,0.19578165882723778,0.05665709841506076,0.36681908944714264,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,chronological_prefix,250,fixed_0_5,57.0,57.0,0.0,0.796398891966759,0.6691204391263192,0.7894736842105263,0.761352657004831,0.211623984830485,0.8421052631578947,0.7368421052631579,0.2631578947368421,0.15789473684210525,0.23418957099505458,0.04855826900752851,0.3625837279362614,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,chronological_prefix,50,fixed_0_5,57.0,57.0,0.0,0.6537396121883656,0.4716944979895621,0.6710526315789473,0.6607142857142857,0.2739847361803096,0.631578947368421,0.7105263157894737,0.2894736842105263,0.3684210526315789,0.2640251882095348,0.029335795454200096,0.3531818521813832,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,chronological_prefix,500,fixed_0_5,57.0,57.0,0.0,0.8559556786703602,0.8107781234740088,0.763157894736842,0.7524223187437353,0.15255647702392702,0.7368421052631579,0.7894736842105263,0.21052631578947367,0.2631578947368421,0.16893183556460417,0.05748279413597223,0.3869587610769088,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,chronological_prefix,all,fixed_0_5,57.0,57.0,0.0,0.9058171745152355,0.8818171948370077,0.8421052631578947,0.828600066822586,0.12896374665667618,0.8421052631578947,0.8421052631578947,0.15789473684210525,0.15789473684210525,0.1125977148461827,0.06027049283573749,0.3830047923612548,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,speech_prefix,1,fixed_0_5,57.0,57.0,0.0,0.814404432132964,0.7663715597050671,0.7105263157894737,0.6984126984126984,0.20242843702792376,0.6842105263157895,0.7368421052631579,0.2631578947368421,0.3157894736842105,0.24029103051148776,0.05516592154077506,0.3633920794393406,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,speech_prefix,2,fixed_0_5,55.0,55.0,0.0,0.7747747747747749,0.7239867434007865,0.683933933933934,0.6783625730994152,0.21166841779068865,0.6111111111111112,0.7567567567567568,0.24324324324324326,0.3888888888888889,0.19868120604356887,0.048730687758222806,0.36595515212246027,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,speech_prefix,3,fixed_0_5,43.0,43.0,0.0,0.7696969696969697,0.6815734145475525,0.6939393939393939,0.6735679779158039,0.19197879032615084,0.6,0.7878787878787878,0.21212121212121213,0.4,0.21118204211184882,0.06407994857272084,0.29665188063786635,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,speech_prefix,all,fixed_0_5,57.0,57.0,0.0,0.9058171745152355,0.8818171948370077,0.8421052631578947,0.828600066822586,0.12896374665667618,0.8421052631578947,0.8421052631578947,0.15789473684210525,0.15789473684210525,0.1125977148461827,0.06027049283573749,0.3830047923612548,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,1,fixed_0_5,57.0,57.0,0.0,0.814404432132964,0.7663715597050671,0.7105263157894737,0.6984126984126984,0.20242843702792376,0.6842105263157895,0.7368421052631579,0.2631578947368421,0.3157894736842105,0.24029103051148776,0.05516592154077506,0.3633920794393406,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,2,fixed_0_5,55.0,55.0,0.0,0.7747747747747749,0.7239867434007865,0.683933933933934,0.6783625730994152,0.21166841779068865,0.6111111111111112,0.7567567567567568,0.24324324324324326,0.3888888888888889,0.19868120604356887,0.048730687758222806,0.36595515212246027,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,3,fixed_0_5,43.0,43.0,0.0,0.7696969696969697,0.6815734145475525,0.6939393939393939,0.6735679779158039,0.19197879032615084,0.6,0.7878787878787878,0.21212121212121213,0.4,0.21118204211184882,0.06407994857272084,0.29665188063786635,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,all,fixed_0_5,57.0,57.0,0.0,0.9058171745152355,0.8818171948370077,0.8421052631578947,0.828600066822586,0.12896374665667618,0.8421052631578947,0.8421052631578947,0.15789473684210525,0.15789473684210525,0.1125977148461827,0.06027049283573749,0.3830047923612548,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,word_count_prefix,100,fixed_0_5,57.0,57.0,0.0,0.6620498614958449,0.5130531110585117,0.6052631578947368,0.5928571428571429,0.3019203365058426,0.5789473684210527,0.631578947368421,0.3684210526315789,0.42105263157894735,0.30215640333403704,0.02760601899646661,0.35173645196331904,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,word_count_prefix,1000,fixed_0_5,57.0,57.0,0.0,0.8282548476454293,0.7891593011441407,0.7236842105263158,0.71433344470431,0.1932186582391805,0.6842105263157895,0.7631578947368421,0.23684210526315788,0.3157894736842105,0.19578165882723778,0.05665709841506076,0.36681908944714264,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,word_count_prefix,250,fixed_0_5,57.0,57.0,0.0,0.796398891966759,0.6691204391263192,0.7894736842105263,0.761352657004831,0.211623984830485,0.8421052631578947,0.7368421052631579,0.2631578947368421,0.15789473684210525,0.23418957099505458,0.04855826900752851,0.3625837279362614,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,word_count_prefix,50,fixed_0_5,57.0,57.0,0.0,0.6537396121883656,0.4716944979895621,0.6710526315789473,0.6607142857142857,0.2739847361803096,0.631578947368421,0.7105263157894737,0.2894736842105263,0.3684210526315789,0.2640251882095348,0.029335795454200096,0.3531818521813832,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,word_count_prefix,500,fixed_0_5,57.0,57.0,0.0,0.8559556786703602,0.8107781234740088,0.763157894736842,0.7524223187437353,0.15255647702392702,0.7368421052631579,0.7894736842105263,0.21052631578947367,0.2631578947368421,0.16893183556460417,0.05748279413597223,0.3869587610769088,
reader_aggregated,text_balanced_unseen_reader,dfm_residual_plus_uncertainty_prefix,word_count_prefix,all,fixed_0_5,57.0,57.0,0.0,0.9058171745152355,0.8818171948370077,0.8421052631578947,0.828600066822586,0.12896374665667618,0.8421052631578947,0.8421052631578947,0.15789473684210525,0.15789473684210525,0.1125977148461827,0.06027049283573749,0.3830047923612548,
reader_aggregated,text_balanced_unseen_reader,dfm_sensitivity_prefix,chronological_prefix,100,fixed_0_5,57.0,57.0,0.0,0.6980609418282548,0.557795123277222,0.618421052631579,0.6148648648648649,0.23878877002993246,0.5263157894736842,0.7105263157894737,0.2894736842105263,0.47368421052631576,0.1678417370466569,0.07350483594479439,0.34647616666326636,
reader_aggregated,text_balanced_unseen_reader,dfm_sensitivity_prefix,chronological_prefix,1000,fixed_0_5,57.0,57.0,0.0,0.8767313019390582,0.8269630875400207,0.7763157894736842,0.768918918918919,0.1379024080797463,0.7368421052631579,0.8157894736842105,0.18421052631578946,0.2631578947368421,0.09326100969293034,0.09099888027507316,0.37938411766161795,
reader_aggregated,text_balanced_unseen_reader,dfm_sensitivity_prefix,chronological_prefix,250,fixed_0_5,57.0,57.0,0.0,0.8296398891966759,0.7308520212157983,0.75,0.7466666666666666,0.16896456604279883,0.6842105263157895,0.8157894736842105,0.18421052631578946,0.3157894736842105,0.11564110162552235,0.09317222402355843,0.3507996979540608,
reader_aggregated,text_balanced_unseen_reader,dfm_sensitivity_prefix,chronological_prefix,50,fixed_0_5,57.0,57.0,0.0,0.6433518005540166,0.44133023338158817,0.6447368421052632,0.6298701298701299,0.24649614886527946,0.631578947368421,0.6578947368421053,0.34210526315789475,0.3684210526315789,0.16162168058312382,0.06086348079298164,0.34726492236897216,
reader_aggregated,text_balanced_unseen_reader,dfm_sensitivity_prefix,chronological_prefix,500,fixed_0_5,57.0,57.0,0.0,0.8753462603878116,0.7938070028115793,0.8157894736842105,0.7946282345234196,0.14286279292767254,0.8421052631578947,0.7894736842105263,0.21052631578947367,0.15789473684210525,0.17653494114149726,0.08156616637400133,0.3716470568573148,
reader_aggregated,text_balanced_unseen_reader,dfm_sensitivity_prefix,chronological_prefix,all,fixed_0_5,57.0,57.0,0.0,0.8767313019390581,0.8566678899817615,0.7763157894736842,0.768918918918919,0.1309135557914861,0.7368421052631579,0.8157894736842105,0.18421052631578946,0.2631578947368421,0.10382911678553682,0.10004880972604305,0.37131131543525886,
reader_aggregated,text_balanced_unseen_reader,dfm_sensitivity_prefix,speech_prefix,1,fixed_0_5,57.0,57.0,0.0,0.8725761772853184,0.8529315499812904,0.8421052631578947,0.828600066822586,0.12694987748043068,0.8421052631578947,0.8421052631578947,0.15789473684210525,0.15789473684210525,0.1589463903607732,0.08665950585874933,0.37465798688532936,
reader_aggregated,text_balanced_unseen_reader,dfm_sensitivity_prefix,speech_prefix,2,fixed_0_5,55.0,55.0,0.0,0.8453453453453453,0.8049853433485148,0.7537537537537538,0.7303921568627451,0.15748105608173196,0.7777777777777778,0.7297297297297297,0.2702702702702703,0.2222222222222222,0.1694608220906433,0.08754852822314037,0.3758914222964205,
reader_aggregated,text_balanced_unseen_reader,dfm_sensitivity_prefix,speech_prefix,3,fixed_0_5,43.0,43.0,0.0,0.7909090909090909,0.7528642410221358,0.6833333333333333,0.6293103448275862,0.1961899387184072,0.7,0.6666666666666666,0.3333333333333333,0.3,0.21925452663283676,0.07717496577413836,0.28797898790937154,
reader_aggregated,text_balanced_unseen_reader,dfm_sensitivity_prefix,speech_prefix,all,fixed_0_5,57.0,57.0,0.0,0.8767313019390581,0.8566678899817615,0.7763157894736842,0.768918918918919,0.1309135557914861,0.7368421052631579,0.8157894736842105,0.18421052631578946,0.2631578947368421,0.10382911678553682,0.10004880972604305,0.37131131543525886,
reader_aggregated,text_balanced_unseen_reader,dfm_sensitivity_prefix,trial_or_text_prefix,1,fixed_0_5,57.0,57.0,0.0,0.8725761772853184,0.8529315499812904,0.8421052631578947,0.828600066822586,0.12694987748043068,0.8421052631578947,0.8421052631578947,0.15789473684210525,0.15789473684210525,0.1589463903607732,0.08665950585874933,0.37465798688532936,
reader_aggregated,text_balanced_unseen_reader,dfm_sensitivity_prefix,trial_or_text_prefix,2,fixed_0_5,55.0,55.0,0.0,0.8453453453453453,0.8049853433485148,0.7537537537537538,0.7303921568627451,0.15748105608173196,0.7777777777777778,0.7297297297297297,0.2702702702702703,0.2222222222222222,0.1694608220906433,0.08754852822314037,0.3758914222964205,
reader_aggregated,text_balanced_unseen_reader,dfm_sensitivity_prefix,trial_or_text_prefix,3,fixed_0_5,43.0,43.0,0.0,0.7909090909090909,0.7528642410221358,0.6833333333333333,0.6293103448275862,0.1961899387184072,0.7,0.6666666666666666,0.3333333333333333,0.3,0.21925452663283676,0.07717496577413836,0.28797898790937154,
reader_aggregated,text_balanced_unseen_reader,dfm_sensitivity_prefix,trial_or_text_prefix,all,fixed_0_5,57.0,57.0,0.0,0.8767313019390581,0.8566678899817615,0.7763157894736842,0.768918918918919,0.1309135557914861,0.7368421052631579,0.8157894736842105,0.18421052631578946,0.2631578947368421,0.10382911678553682,0.10004880972604305,0.37131131543525886,
reader_aggregated,text_balanced_unseen_reader,dfm_sensitivity_prefix,word_count_prefix,100,fixed_0_5,57.0,57.0,0.0,0.6980609418282548,0.557795123277222,0.618421052631579,0.6148648648648649,0.23878877002993246,0.5263157894736842,0.7105263157894737,0.2894736842105263,0.47368421052631576,0.1678417370466569,0.07350483594479439,0.34647616666326636,
reader_aggregated,text_balanced_unseen_reader,dfm_sensitivity_prefix,word_count_prefix,1000,fixed_0_5,57.0,57.0,0.0,0.8767313019390582,0.8269630875400207,0.7763157894736842,0.768918918918919,0.1379024080797463,0.7368421052631579,0.8157894736842105,0.18421052631578946,0.2631578947368421,0.09326100969293034,0.09099888027507316,0.37938411766161795,
reader_aggregated,text_balanced_unseen_reader,dfm_sensitivity_prefix,word_count_prefix,250,fixed_0_5,57.0,57.0,0.0,0.8296398891966759,0.7308520212157983,0.75,0.7466666666666666,0.16896456604279883,0.6842105263157895,0.8157894736842105,0.18421052631578946,0.3157894736842105,0.11564110162552235,0.09317222402355843,0.3507996979540608,
