oracle_variant,group_key,threshold,clean_result,official_claim_allowed,benchmark_relative_claim_allowed,n_candidate_thresholds,information_bits,AUROC,PR-AUC,BA,macro_F1,Brier,sensitivity,specificity,FPR,FNR,ECE,calibration_slope,calibration_intercept
test_oracle_reader_threshold,text_balanced_unseen_reader|all_allowed_online|uncertainty_weighted_logit|P57,0.5,False,False,False,0,,,,1.0,1.0,0.0001002044175788151,,1.0,0.0,,0.0033680499418240876,,
test_oracle_reader_threshold,text_balanced_unseen_reader|all_allowed_online|uncertainty_weighted_logit|P58,0.5,False,False,False,0,,,,0.1,0.09090909090909091,0.7959679010587024,,0.1,0.9,,0.8519606598462464,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P01,0.5,False,False,False,0,,,,0.0,0.0,0.7138126405397001,,0.0,1.0,,0.8431562684472645,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P02,0.5,False,False,False,0,,,,1.0,1.0,0.032801676490590334,,1.0,0.0,,0.16202329848594202,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P03,0.5,False,False,False,0,,,,1.0,1.0,0.1583883053496688,,1.0,0.0,,0.3913200028961463,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P04,0.5,False,False,False,0,,,,0.6111111111111112,0.3793103448275862,0.2429413797465253,,0.6111111111111112,0.3888888888888889,,0.47626273787956475,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P05,0.5,False,False,False,0,,,,1.0,1.0,0.04239564297997685,,1.0,0.0,,0.19420500392870518,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P06,0.5,False,False,False,0,,,,1.0,1.0,0.01780549573476562,,1.0,0.0,,0.11095554544360867,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P07,0.5,False,False,False,0,,,,1.0,1.0,0.06107320505218491,,1.0,0.0,,0.23688014298326626,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P08,0.5,False,False,False,0,,,,1.0,1.0,0.03159301491895118,,1.0,0.0,,0.1645010791503837,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P09,0.5,False,False,False,0,,,,1.0,1.0,0.13348229750215757,,1.0,0.0,,0.3563998319772705,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P10,0.5,False,False,False,0,,,,0.3,0.23076923076923078,0.2789890542519016,,0.3,0.7,,0.5267660107736275,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P11,0.5,False,False,False,0,,,,1.0,1.0,0.019037420504438577,,1.0,0.0,,0.11664289175203733,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P12,0.5,False,False,False,0,,,,0.0,0.0,0.6263491315581475,,0.0,1.0,,0.790368953130762,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P13,0.5,False,False,False,0,,,,1.0,1.0,0.08187785230190467,,1.0,0.0,,0.27374869765312865,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P15,0.5,False,False,False,0,,,,1.0,1.0,0.0394838561085077,,1.0,0.0,,0.18972629910940292,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P16,0.5,False,False,False,0,,,,1.0,1.0,0.05166437329552907,,1.0,0.0,,0.20143813729134027,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P17,0.5,False,False,False,0,,,,1.0,1.0,0.037294675816867864,,1.0,0.0,,0.18149402518057475,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P18,0.5,False,False,False,0,,,,1.0,1.0,0.033097836864661126,,1.0,0.0,,0.1674842668430941,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P19,0.5,False,False,False,0,,,,1.0,1.0,0.019484601230361134,,1.0,0.0,,0.11971522744536492,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P20,0.5,False,False,False,0,,,,1.0,1.0,0.01761277544530795,,1.0,0.0,,0.11000696734447746,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P21,0.5,False,False,False,0,,,,1.0,1.0,0.07551172420332242,,1.0,0.0,,0.26305726232720816,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P22,0.5,False,False,False,0,,,,1.0,1.0,0.07165894294694697,,1.0,0.0,,0.26037317963242557,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P23,0.5,False,False,False,0,,,,0.3888888888888889,0.28,0.3433757978712147,0.3888888888888889,,,0.6111111111111112,0.5727716711845667,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P24,0.5,False,False,False,0,,,,1.0,1.0,0.06590574141382878,1.0,,,0.0,0.24763899662205294,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P25,0.5,False,False,False,0,,,,0.5,0.3333333333333333,0.28744721142542684,0.5,,,0.5,0.513583177928737,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P26,0.5,False,False,False,0,,,,1.0,1.0,0.022265940322432193,1.0,,,0.0,0.12720554070476037,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P27,0.5,False,False,False,0,,,,0.7,0.4117647058823529,0.23023883256093697,0.7,,,0.3,0.4620000605128918,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P28,0.5,False,False,False,0,,,,0.75,0.42857142857142855,0.16217676129138847,0.75,,,0.25,0.3780472168835522,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P29,0.5,False,False,False,0,,,,0.0,0.0,0.6945092753355622,0.0,,,1.0,0.8290737612839841,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P30,0.5,False,False,False,0,,,,1.0,1.0,0.16161480704865883,1.0,,,0.0,0.3988355608073424,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P31,0.5,False,False,False,0,,,,1.0,1.0,0.020960294697095285,1.0,,,0.0,0.12347797841632176,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P32,0.5,False,False,False,0,,,,0.65,0.3939393939393939,0.2368336233233359,0.65,,,0.35,0.46657799964361135,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P33,0.5,False,False,False,0,,,,1.0,1.0,0.019277331787574223,1.0,,,0.0,0.1166942165148318,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P34,0.5,False,False,False,0,,,,1.0,1.0,0.06546102292799635,1.0,,,0.0,0.23968357535921983,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P35,0.5,False,False,False,0,,,,0.0,0.0,0.5239708213679013,0.0,,,1.0,0.7229355784899205,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P36,0.5,False,False,False,0,,,,1.0,1.0,0.022072083567176902,1.0,,,0.0,0.1284304586464571,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P37,0.5,False,False,False,0,,,,0.0,0.0,0.754054294942234,0.0,,,1.0,0.8657739845643534,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P38,0.5,False,False,False,0,,,,1.0,1.0,0.11992092431102436,1.0,,,0.0,0.3383229878236645,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P39,0.5,False,False,False,0,,,,0.9375,0.4838709677419355,0.12407007707343617,0.9375,,,0.0625,0.3389273983522872,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P40,0.5,False,False,False,0,,,,1.0,1.0,0.053190813389012395,1.0,,,0.0,0.20575401081076575,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P41,0.5,False,False,False,0,,,,1.0,1.0,0.06692016138132773,1.0,,,0.0,0.23361248715317828,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P42,0.5,False,False,False,0,,,,1.0,1.0,0.01779513182398794,,1.0,0.0,,0.11178119665113877,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P43,0.5,False,False,False,0,,,,0.75,0.42857142857142855,0.17890292290407578,,0.75,0.25,,0.4029403587240727,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P44,0.5,False,False,False,0,,,,1.0,1.0,0.047325418800423145,,1.0,0.0,,0.20363379465298712,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P45,0.5,False,False,False,0,,,,0.0,0.0,0.4834057250333326,,0.0,1.0,,0.6937060624453915,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P46,0.5,False,False,False,0,,,,1.0,1.0,0.04736750298610498,,1.0,0.0,,0.2131950074688788,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P47,0.5,False,False,False,0,,,,0.05,0.047619047619047616,0.43673412853387916,,0.05,0.95,,0.6546454406324258,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P48,0.5,False,False,False,0,,,,1.0,1.0,0.09133408716026112,,1.0,0.0,,0.2987559950416494,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P49,0.5,False,False,False,0,,,,0.05,0.047619047619047616,0.4105511994232298,,0.05,0.95,,0.6368495855824545,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P50,0.5,False,False,False,0,,,,0.0,0.0,0.47314534153126414,,0.0,1.0,,0.6797966057450933,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P51,0.5,False,False,False,0,,,,0.7,0.4117647058823529,0.1735878721480995,,0.7,0.3,,0.3960052043971877,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P52,0.5,False,False,False,0,,,,1.0,1.0,0.07840600628533008,,1.0,0.0,,0.2676504896424799,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P53,0.5,False,False,False,0,,,,1.0,1.0,0.04175449449031976,,1.0,0.0,,0.18683526569623163,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P54,0.5,False,False,False,0,,,,0.0,0.0,0.6469328647255057,,0.0,1.0,,0.802853803244756,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P55,0.5,False,False,False,0,,,,1.0,1.0,0.03741930078982775,,1.0,0.0,,0.18083602374155114,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P56,0.5,False,False,False,0,,,,1.0,1.0,0.020509237411914533,,1.0,0.0,,0.12774115374931894,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P57,0.5,False,False,False,0,,,,0.5555555555555556,0.35714285714285715,0.24604860888066574,,0.5555555555555556,0.4444444444444444,,0.4873764431275953,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|beta_binomial_posterior|P58,0.5,False,False,False,0,,,,0.0,0.0,0.5762119152909515,,0.0,1.0,,0.7554425085359299,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P01,0.5,False,False,False,0,,,,0.0,0.0,0.9297607996549582,,0.0,1.0,,0.9641263397465061,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P02,0.5,False,False,False,0,,,,1.0,1.0,0.004738903314025416,,1.0,0.0,,0.060102632561430086,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P03,0.5,False,False,False,0,,,,1.0,1.0,0.11703635873603357,,1.0,0.0,,0.31702146179024143,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P04,0.5,False,False,False,0,,,,0.6666666666666666,0.4,0.30222224848672696,,0.6666666666666666,0.3333333333333333,,0.4706218994258033,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P05,0.5,False,False,False,0,,,,1.0,1.0,0.007488376612714507,,1.0,0.0,,0.07901111302178111,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P06,0.5,False,False,False,0,,,,1.0,1.0,4.016842020512739e-06,,1.0,0.0,,0.0018101379476498452,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P07,0.5,False,False,False,0,,,,1.0,1.0,0.009244539665906742,,1.0,0.0,,0.07785644811437337,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P08,0.5,False,False,False,0,,,,1.0,1.0,0.0009646271626670125,,1.0,0.0,,0.026663861539885456,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P09,0.5,False,False,False,0,,,,1.0,1.0,0.051124153786156465,,1.0,0.0,,0.1687386408659346,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P10,0.5,False,False,False,0,,,,0.2,0.16666666666666666,0.3552715638145173,,0.2,0.8,,0.5845058100897749,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P11,0.5,False,False,False,0,,,,1.0,1.0,8.861137246806309e-05,,1.0,0.0,,0.008982812150132165,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P12,0.5,False,False,False,0,,,,0.0,0.0,0.8590991676197802,,0.0,1.0,,0.9266151340439374,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P13,0.5,False,False,False,0,,,,1.0,1.0,0.014596158561847048,,1.0,0.0,,0.10202708935109728,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P15,0.5,False,False,False,0,,,,1.0,1.0,0.0042491585133099564,,1.0,0.0,,0.06182852133506487,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P16,0.5,False,False,False,0,,,,1.0,1.0,0.014937557801882346,,1.0,0.0,,0.07211835557023247,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P17,0.5,False,False,False,0,,,,1.0,1.0,0.0033686906376670235,,1.0,0.0,,0.052327539952372326,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P18,0.5,False,False,False,0,,,,1.0,1.0,0.0028193378095141353,,1.0,0.0,,0.04534592368584071,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P19,0.5,False,False,False,0,,,,1.0,1.0,0.00011453437860968307,,1.0,0.0,,0.009180131972007791,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P20,0.5,False,False,False,0,,,,1.0,1.0,3.830499501848859e-07,,1.0,0.0,,0.0005983035851619949,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P21,0.5,False,False,False,0,,,,1.0,1.0,0.024849699789911785,,1.0,0.0,,0.12727908843030616,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P22,0.5,False,False,False,0,,,,1.0,1.0,0.004424898490495602,,1.0,0.0,,0.06581802025264331,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P23,0.5,False,False,False,0,,,,0.3888888888888889,0.28,0.51073787558427,0.3888888888888889,,,0.6111111111111112,0.6692487972644472,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P24,0.5,False,False,False,0,,,,1.0,1.0,0.0029753213152035937,1.0,,,0.0,0.045747059537787904,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P25,0.5,False,False,False,0,,,,0.6,0.375,0.28705273096441875,0.6,,,0.4,0.46498701707244566,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P26,0.5,False,False,False,0,,,,1.0,1.0,0.00031445754395890285,1.0,,,0.0,0.014421307258950966,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P27,0.5,False,False,False,0,,,,0.75,0.42857142857142855,0.2413965632337117,0.75,,,0.25,0.4363279123949237,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P28,0.5,False,False,False,0,,,,0.65,0.3939393939393939,0.14705456700744773,0.65,,,0.35,0.31633234864383836,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P29,0.5,False,False,False,0,,,,0.0,0.0,0.8890972259328562,0.0,,,1.0,0.938045139740356,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P30,0.5,False,False,False,0,,,,1.0,1.0,0.08653421596517234,1.0,,,0.0,0.2847633751066527,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P31,0.5,False,False,False,0,,,,1.0,1.0,9.626266989779718e-05,1.0,,,0.0,0.008819201193222881,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P32,0.5,False,False,False,0,,,,0.75,0.42857142857142855,0.23954762366392574,0.75,,,0.25,0.4314421035727895,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P33,0.5,False,False,False,0,,,,1.0,1.0,9.432203510752482e-08,1.0,,,0.0,0.00023642652084299165,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P34,0.5,False,False,False,0,,,,1.0,1.0,0.011874928952889212,1.0,,,0.0,0.08800356043612474,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P35,0.5,False,False,False,0,,,,0.0,0.0,0.8017625297831584,0.0,,,1.0,0.895253039963066,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P36,0.5,False,False,False,0,,,,1.0,1.0,0.00020321715679579423,1.0,,,0.0,0.012455514483075025,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P37,0.5,False,False,False,0,,,,0.0,0.0,0.9532649791443099,0.0,,,1.0,0.9763282431615501,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P38,0.5,False,False,False,0,,,,1.0,1.0,0.06358376149747996,1.0,,,0.0,0.22340041219724874,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P39,0.5,False,False,False,0,,,,0.8125,0.4482758620689655,0.10910717119310019,0.8125,,,0.1875,0.2873675967111059,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P40,0.5,False,False,False,0,,,,1.0,1.0,0.015540579358660078,1.0,,,0.0,0.07787895123709503,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P41,0.5,False,False,False,0,,,,1.0,1.0,0.024923299320267135,1.0,,,0.0,0.0824521136313352,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P42,0.5,False,False,False,0,,,,1.0,1.0,1.2128273697699078e-05,,1.0,0.0,,0.00223380067803821,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P43,0.5,False,False,False,0,,,,0.8,0.4444444444444444,0.12674237336746766,,0.8,0.2,,0.25457868455440386,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P44,0.5,False,False,False,0,,,,1.0,1.0,0.008257100293403959,,1.0,0.0,,0.07039372792146771,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P45,0.5,False,False,False,0,,,,0.0,0.0,0.6488851351043354,,0.0,1.0,,0.8008908840167082,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P46,0.5,False,False,False,0,,,,1.0,1.0,0.004820288218429348,,1.0,0.0,,0.0676002419394119,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P47,0.5,False,False,False,0,,,,0.0,0.0,0.7236607094406677,,0.0,1.0,,0.840326793346294,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P48,0.5,False,False,False,0,,,,1.0,1.0,0.020702280782846735,,1.0,0.0,,0.13577904384905515,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P49,0.5,False,False,False,0,,,,0.1,0.09090909090909091,0.6433507540102756,,0.1,0.9,,0.7872632721341355,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P50,0.5,False,False,False,0,,,,0.0,0.0,0.8057592559459478,,0.0,1.0,,0.8927763067068067,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P51,0.5,False,False,False,0,,,,0.7,0.4117647058823529,0.17495673122018954,,0.7,0.3,,0.3367531700682517,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P52,0.5,False,False,False,0,,,,1.0,1.0,0.025883205458297816,,1.0,0.0,,0.12103206754879028,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P53,0.5,False,False,False,0,,,,1.0,1.0,0.0095259916874534,,1.0,0.0,,0.08293630457660539,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P54,0.5,False,False,False,0,,,,0.0,0.0,0.895435849177028,,0.0,1.0,,0.9461119764031458,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P55,0.5,False,False,False,0,,,,1.0,1.0,0.005201211949573576,,1.0,0.0,,0.06515600935085121,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P56,0.5,False,False,False,0,,,,1.0,1.0,3.660114608201228e-05,,1.0,0.0,,0.0046307039778796895,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P57,0.5,False,False,False,0,,,,0.5,0.3333333333333333,0.31665449411438523,,0.5,0.5,,0.5196787981476148,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|entropy_weighted|P58,0.5,False,False,False,0,,,,0.0,0.0,0.870702793988435,,0.0,1.0,,0.9317015035026438,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|learned_meta_aggregator|P01,0.5,False,False,False,0,,,,0.0,0.0,0.5439251298613498,,0.0,1.0,,0.7337290788569139,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|learned_meta_aggregator|P02,0.5,False,False,False,0,,,,1.0,1.0,0.008127016941528651,,1.0,0.0,,0.08339916992871421,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|learned_meta_aggregator|P03,0.5,False,False,False,0,,,,0.9,0.47368421052631576,0.06498279780546179,,0.9,0.1,,0.20154487359964465,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|learned_meta_aggregator|P04,0.5,False,False,False,0,,,,0.8888888888888888,0.47058823529411764,0.07957778083057178,,0.8888888888888888,0.1111111111111111,,0.2361026972972105,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|learned_meta_aggregator|P05,0.5,False,False,False,0,,,,1.0,1.0,0.026463085792972147,,1.0,0.0,,0.14804673530889856,,
test_oracle_reader_threshold,text_balanced_unseen_reader|dfm_residual_plus_uncertainty_prefix|learned_meta_aggregator|P06,0.5,False,False,False,0,,,,1.0,1.0,0.011952177840393378,,1.0,0.0,,0.10541806946313258,,
