split_regime,fold_id,feature_group,prefix_type,prefix_value,calibrator,calibration_source,calibration_status,n_calibration_rows,n_outer_test_rows,clean_result,official_claim_allowed,AUROC,PR-AUC,BA,macro_F1,Brier,sensitivity,specificity,FPR,FNR,ECE,calibration_slope,calibration_intercept
text_balanced_unseen_reader,2,all_allowed_online,trial_or_text_prefix,all,isotonic,inner_oof_or_calibration,complete,86,14,True,False,0.9777777777777777,0.9428571428571428,0.9,0.9181286549707601,0.09073508418582987,0.8,1.0,0.0,0.2,0.13167189952904237,0.03804540550799003,0.4248168483344941
text_balanced_unseen_reader,2,all_allowed_online,trial_or_text_prefix,all,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,86,14,True,False,0.9777777777777777,0.9666666666666666,0.9,0.9181286549707601,0.07656646000570343,0.8,1.0,0.0,0.2,0.10712721969481423,0.16790518404587704,0.4930461025262256
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,100,identity,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.9444444444444444,0.9251336898395721,0.05776112983873228,1.0,0.8888888888888888,0.1111111111111111,0.0,0.14614076128420556,0.06124736476045064,0.38525207634517605
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,100,sigmoid,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.7,0.7142857142857142,0.1381860017754623,0.4,1.0,0.0,0.6,0.1993300728993684,0.4979874015556796,0.762875975832258
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,100,isotonic,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.8,0.825,0.10628847910366226,0.6,1.0,0.0,0.4,0.25854269777047556,0.04283245126714204,0.5398125372244719
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,100,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.8,0.825,0.12885599899359443,0.6,1.0,0.0,0.4,0.3210455900004513,0.5665856552367078,0.8261460652749693
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,1000,identity,inner_oof_or_calibration,complete,86,14,True,False,0.9555555555555556,0.9428571428571428,0.788888888888889,0.7754010695187166,0.10282237723353796,0.8,0.7777777777777778,0.2222222222222222,0.2,0.16756753145197215,0.06509840045236619,0.34825901446213403
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,1000,sigmoid,inner_oof_or_calibration,complete,86,14,True,False,0.9555555555555556,0.9428571428571428,0.8,0.825,0.09585654997124836,0.6,1.0,0.0,0.4,0.1971097159208104,0.23504672933692133,0.6122157215859744
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,1000,isotonic,inner_oof_or_calibration,complete,86,14,True,False,0.9333333333333333,0.8711111111111112,0.8,0.825,0.10633993707546084,0.6,1.0,0.0,0.4,0.06396842207507543,0.04525699526286051,0.5736485803045592
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,1000,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,86,14,True,False,0.9555555555555556,0.9428571428571428,0.7,0.7142857142857142,0.10421645487233488,0.4,1.0,0.0,0.6,0.142697141247664,0.2094581699822963,0.6297873475353926
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,250,identity,inner_oof_or_calibration,complete,86,14,True,False,0.9777777777777777,0.9666666666666666,0.8888888888888888,0.8541666666666667,0.10124453859601634,1.0,0.7777777777777778,0.2222222222222222,0.0,0.09841091509804922,0.05215071553913523,0.3834487512519451
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,250,sigmoid,inner_oof_or_calibration,complete,86,14,True,False,0.9777777777777777,0.9666666666666667,0.7,0.7142857142857142,0.09927823881132339,0.4,1.0,0.0,0.6,0.14812410598209308,0.2456818169009474,0.6032157357704896
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,250,isotonic,inner_oof_or_calibration,complete,86,14,True,False,0.9444444444444444,0.8628571428571429,0.8888888888888888,0.8541666666666667,0.08482142857142858,1.0,0.7777777777777778,0.2222222222222222,0.0,0.017857142857142835,0.03792803076791163,0.541549297851212
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,250,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,86,14,True,False,0.9777777777777777,0.9666666666666666,0.7,0.7142857142857142,0.10153183171915606,0.4,1.0,0.0,0.6,0.14935209786241857,0.2735756457603157,0.6122368178156663
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,50,identity,inner_oof_or_calibration,complete,86,14,True,False,0.8222222222222222,0.6961904761904762,0.8888888888888888,0.8541666666666667,0.1998438991988692,1.0,0.7777777777777778,0.2222222222222222,0.0,0.2889003594424261,0.049046733979035355,0.3483123523453411
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,50,sigmoid,inner_oof_or_calibration,complete,86,14,True,False,0.8222222222222222,0.6961904761904762,0.5,0.391304347826087,0.21161948463844718,0.0,1.0,0.0,1.0,0.22821600031883418,0.8025696505705907,0.9533200024987155
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,50,isotonic,inner_oof_or_calibration,complete,86,14,True,False,0.5777777777777777,0.4,0.48888888888888893,0.475,0.22370323240083145,0.2,0.7777777777777778,0.2222222222222222,0.8,0.11746661517643883,0.028918714667275865,0.39936945118209255
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,50,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,86,14,True,False,0.35555555555555557,0.48296703296703297,0.5,0.391304347826087,0.23611152869674482,0.0,1.0,0.0,1.0,0.13676458222633928,-0.04028830373556752,0.32526734933897794
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,500,identity,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.8888888888888888,0.8541666666666667,0.06810135218069599,1.0,0.7777777777777778,0.2222222222222222,0.0,0.1438905402748483,0.05568567859551703,0.35085948194857974
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,500,sigmoid,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.8,0.825,0.09465361178822851,0.6,1.0,0.0,0.4,0.1831817234876356,0.20599125991625705,0.5533020944951568
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,500,isotonic,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.8,0.825,0.06365808113140854,0.6,1.0,0.0,0.4,0.15633143614671638,0.037816343198721215,0.5146325609732763
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,500,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.7,0.7142857142857142,0.09766984334011726,0.4,1.0,0.0,0.6,0.2376808402309116,0.20502038245622958,0.5696927739805355
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,all,identity,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.9444444444444444,0.9251336898395721,0.04004687926453792,1.0,0.8888888888888888,0.1111111111111111,0.0,0.10430017331811417,0.05647322859083724,0.38460670427364524
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,all,sigmoid,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.9,0.9181286549707601,0.06382208115843216,0.8,1.0,0.0,0.2,0.14622462876497982,0.17886946622424763,0.5517533614703347
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,all,isotonic,inner_oof_or_calibration,complete,86,14,True,False,0.9777777777777777,0.9428571428571428,0.9,0.9181286549707601,0.09073508418582987,0.8,1.0,0.0,0.2,0.13167189952904237,0.03804540550799003,0.4248168483344941
text_balanced_unseen_reader,2,all_allowed_online,word_count_prefix,all,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,86,14,True,False,0.9777777777777777,0.9666666666666666,0.9,0.9181286549707601,0.07656646000570343,0.8,1.0,0.0,0.2,0.10712721969481423,0.16790518404587704,0.4930461025262256
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,100,identity,inner_oof_or_calibration,complete,86,14,True,False,0.888888888888889,0.8583333333333332,0.7333333333333334,0.7083333333333333,0.1604807258079959,0.8,0.6666666666666666,0.3333333333333333,0.2,0.21208882225708367,0.09980282300473445,0.40339762308622634
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,100,sigmoid,inner_oof_or_calibration,complete,86,14,True,False,0.888888888888889,0.8583333333333332,0.5,0.391304347826087,0.20944753584476627,0.0,1.0,0.0,1.0,0.19464415594639745,1.8801288046710525,1.7710304638768912
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,100,isotonic,inner_oof_or_calibration,complete,86,14,True,False,0.8444444444444446,0.6583333333333333,0.5,0.391304347826087,0.17427766467002329,0.0,1.0,0.0,1.0,0.19857020903946854,0.5728132343997343,0.7477857987027227
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,100,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,86,14,True,False,0.8666666666666667,0.8444444444444443,0.5,0.391304347826087,0.2104424962157287,0.0,1.0,0.0,1.0,0.15463993476624166,1.9125406273772203,1.791201905607365
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,1000,identity,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.9444444444444444,0.9251336898395721,0.07491011289803622,1.0,0.8888888888888888,0.1111111111111111,0.0,0.18570458966802034,0.09574824139486628,0.29427404332839363
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,1000,sigmoid,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.7,0.7142857142857142,0.12655258925635512,0.4,1.0,0.0,0.6,0.2786796937217295,0.5014562213625502,0.706346392586792
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,1000,isotonic,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.7,0.7142857142857142,0.12288530680520518,0.4,1.0,0.0,0.6,0.3068881491962264,0.052511729439788664,0.4238477506737031
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,1000,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,86,14,True,False,0.9333333333333332,0.8766666666666667,0.7,0.7142857142857142,0.16223596036157323,0.4,1.0,0.0,0.6,0.1682766250910428,0.39607126407745225,0.6464530099834452
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,250,identity,inner_oof_or_calibration,complete,86,14,True,False,0.8444444444444446,0.7783333333333333,0.8333333333333333,0.7846153846153847,0.188977780011531,1.0,0.6666666666666666,0.3333333333333333,0.0,0.21298951723316778,0.05264776817728813,0.3472931864481479
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,250,sigmoid,inner_oof_or_calibration,complete,86,14,True,False,0.8444444444444446,0.7783333333333333,0.7,0.7142857142857142,0.15081520762707568,0.4,1.0,0.0,0.6,0.2919997615196986,0.37081167764493145,0.6519893251083655
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,250,isotonic,inner_oof_or_calibration,complete,86,14,True,False,0.8333333333333334,0.6678571428571429,0.8333333333333333,0.7846153846153847,0.13220801817217995,1.0,0.6666666666666666,0.3333333333333333,0.0,0.028298697423435493,0.042119026966625,0.47733103587429615
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,250,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,86,14,True,False,0.8222222222222223,0.7592857142857143,0.7,0.7142857142857142,0.14215525934783527,0.4,1.0,0.0,0.6,0.21126365477632986,0.3511252581849347,0.6814514246012277
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,50,identity,inner_oof_or_calibration,complete,86,14,True,False,0.7555555555555555,0.5866666666666666,0.788888888888889,0.7754010695187166,0.2068132393171632,0.8,0.7777777777777778,0.2222222222222222,0.2,0.2568795386148758,0.06147157339844432,0.36115694098201845
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,50,sigmoid,inner_oof_or_calibration,complete,86,14,True,False,0.7555555555555555,0.5866666666666666,0.5,0.391304347826087,0.22099217364998716,0.0,1.0,0.0,1.0,0.20226523674853875,1.2396814246532548,1.291810845053665
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,50,isotonic,inner_oof_or_calibration,complete,86,14,True,False,0.7333333333333334,0.5340659340659341,0.7333333333333334,0.7083333333333333,0.19329210562130222,0.8,0.6666666666666666,0.3333333333333333,0.2,0.0985741746252286,0.042027824750111624,0.4371999296917253
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,50,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,86,14,True,False,0.6222222222222222,0.6490476190476191,0.5888888888888889,0.5906432748538011,0.2263199216574625,0.4,0.7777777777777778,0.2222222222222222,0.6,0.2165299561532285,0.12151022786675439,0.44168106965344645
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,500,identity,inner_oof_or_calibration,complete,86,14,True,False,0.9333333333333333,0.9028571428571428,0.8888888888888888,0.8541666666666667,0.1324560040723636,1.0,0.7777777777777778,0.2222222222222222,0.0,0.19445362380156178,0.06605112686891638,0.3057058856451722
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,500,sigmoid,inner_oof_or_calibration,complete,86,14,True,False,0.9333333333333333,0.9028571428571428,0.7,0.7142857142857142,0.12132555413568676,0.4,1.0,0.0,0.6,0.18303470943203348,0.30626724954714607,0.5408987177962833
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,500,isotonic,inner_oof_or_calibration,complete,86,14,True,False,0.9555555555555556,0.8857142857142857,0.8888888888888888,0.8541666666666667,0.1011090070300996,1.0,0.7777777777777778,0.2222222222222222,0.0,0.10491013133017948,0.0414112505923581,0.4062830721426749
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,500,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,86,14,True,False,0.9555555555555556,0.9428571428571428,0.7,0.7142857142857142,0.13032506025991403,0.4,1.0,0.0,0.6,0.20089695434143778,0.31228209755696973,0.5595701096785356
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,all,identity,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,1.0,1.0,0.024517503895847916,1.0,1.0,0.0,0.0,0.10043346155179023,0.06953652745536547,0.38497966325858995
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,all,sigmoid,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.8,0.825,0.08795954718783702,0.6,1.0,0.0,0.4,0.22504135501951106,0.1996430501265999,0.5821438677292478
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,all,isotonic,inner_oof_or_calibration,complete,86,14,True,False,0.9777777777777779,0.9333333333333333,0.8,0.825,0.10990701606086219,0.6,1.0,0.0,0.4,0.1879120879120879,0.03938579655078347,0.3949389919074913
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,chronological_prefix,all,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,86,14,True,False,0.9555555555555556,0.9428571428571428,0.9,0.9181286549707601,0.10388310245632246,0.8,1.0,0.0,0.2,0.1612235571221992,0.18257481526152655,0.4896099572278846
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,speech_prefix,1,identity,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.8888888888888888,0.8541666666666667,0.08063656666853346,1.0,0.7777777777777778,0.2222222222222222,0.0,0.18627779015312157,0.09385650164775486,0.3133821039249849
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,speech_prefix,1,sigmoid,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.7,0.7142857142857142,0.15403347863484135,0.4,1.0,0.0,0.6,0.2684456420628706,0.7057366255129058,0.8654731709640661
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,speech_prefix,1,isotonic,inner_oof_or_calibration,complete,86,14,True,False,0.7333333333333334,0.5636363636363637,0.6,0.5757575757575758,0.17295585929845192,0.2,1.0,0.0,0.8,0.023148148148148077,0.054036772450465176,0.346046447431489
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,speech_prefix,1,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,86,14,True,False,0.7111111111111111,0.6053968253968254,0.6,0.5757575757575758,0.20039728131441778,0.2,1.0,0.0,0.8,0.09870695954143795,0.25959632680820516,0.5450575177381244
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,speech_prefix,2,identity,inner_oof_or_calibration,complete,82,14,True,False,0.9555555555555555,0.9266666666666665,0.9444444444444444,0.9251336898395721,0.09086660904387374,1.0,0.8888888888888888,0.1111111111111111,0.0,0.15631717198082587,0.09678839711769711,0.3308186251446056
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,speech_prefix,2,sigmoid,inner_oof_or_calibration,complete,82,14,True,False,0.9555555555555555,0.9266666666666665,0.8,0.825,0.12655689683742577,0.6,1.0,0.0,0.4,0.17969489124100615,0.4795057835800665,0.6703367330780643
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,speech_prefix,2,isotonic,inner_oof_or_calibration,complete,82,14,True,False,0.9333333333333333,0.85,0.8,0.825,0.10466011424025726,0.6,1.0,0.0,0.4,0.11514270867283327,0.05582961179665133,0.24257489560858134
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,speech_prefix,2,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,82,14,True,False,0.9777777777777777,0.9666666666666666,0.8,0.825,0.1144286987305726,0.6,1.0,0.0,0.4,0.2537851918961446,0.37205550304356444,0.5814988235664542
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,speech_prefix,3,identity,inner_oof_or_calibration,complete,68,9,True,False,0.9285714285714286,0.8333333333333333,0.6785714285714286,0.6785714285714286,0.14600079252790762,0.5,0.8571428571428571,0.14285714285714285,0.5,0.2185144375731417,0.07049584372369147,0.28777232634282396
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,speech_prefix,3,sigmoid,inner_oof_or_calibration,complete,68,9,True,False,0.9285714285714286,0.8333333333333333,0.75,0.8,0.11716518167868391,0.5,1.0,0.0,0.5,0.27649542456227294,0.3297997465154434,0.6445342996621594
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,speech_prefix,3,isotonic,inner_oof_or_calibration,complete,68,9,True,False,0.9285714285714285,0.8333333333333333,0.6785714285714286,0.6785714285714286,0.12374427500882174,0.5,0.8571428571428571,0.14285714285714285,0.5,0.15921737551257203,0.03137378504047206,0.3081197456192769
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,speech_prefix,3,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,68,9,True,False,0.9285714285714286,0.8333333333333333,0.75,0.8,0.11817807950138189,0.5,1.0,0.0,0.5,0.2341785333961128,0.3520720889167896,0.6846598240597862
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,speech_prefix,all,identity,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,1.0,1.0,0.024517503895847916,1.0,1.0,0.0,0.0,0.10043346155179023,0.06953652745536547,0.38497966325858995
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,speech_prefix,all,sigmoid,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.8,0.825,0.08795954718783702,0.6,1.0,0.0,0.4,0.22504135501951106,0.1996430501265999,0.5821438677292478
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,speech_prefix,all,isotonic,inner_oof_or_calibration,complete,86,14,True,False,0.9777777777777779,0.9333333333333333,0.8,0.825,0.10990701606086219,0.6,1.0,0.0,0.4,0.1879120879120879,0.03938579655078347,0.3949389919074913
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,speech_prefix,all,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,86,14,True,False,0.9555555555555556,0.9428571428571428,0.9,0.9181286549707601,0.10388310245632246,0.8,1.0,0.0,0.2,0.1612235571221992,0.18257481526152655,0.4896099572278846
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,1,identity,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.8888888888888888,0.8541666666666667,0.08063656666853346,1.0,0.7777777777777778,0.2222222222222222,0.0,0.18627779015312157,0.09385650164775486,0.3133821039249849
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,1,sigmoid,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.7,0.7142857142857142,0.15403347863484135,0.4,1.0,0.0,0.6,0.2684456420628706,0.7057366255129058,0.8654731709640661
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,1,isotonic,inner_oof_or_calibration,complete,86,14,True,False,0.7333333333333334,0.5636363636363637,0.6,0.5757575757575758,0.17295585929845192,0.2,1.0,0.0,0.8,0.023148148148148077,0.054036772450465176,0.346046447431489
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,1,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,86,14,True,False,0.7111111111111111,0.6053968253968254,0.6,0.5757575757575758,0.20039728131441778,0.2,1.0,0.0,0.8,0.09870695954143795,0.25959632680820516,0.5450575177381244
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,2,identity,inner_oof_or_calibration,complete,82,14,True,False,0.9555555555555555,0.9266666666666665,0.9444444444444444,0.9251336898395721,0.09086660904387374,1.0,0.8888888888888888,0.1111111111111111,0.0,0.15631717198082587,0.09678839711769711,0.3308186251446056
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,2,sigmoid,inner_oof_or_calibration,complete,82,14,True,False,0.9555555555555555,0.9266666666666665,0.8,0.825,0.12655689683742577,0.6,1.0,0.0,0.4,0.17969489124100615,0.4795057835800665,0.6703367330780643
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,2,isotonic,inner_oof_or_calibration,complete,82,14,True,False,0.9333333333333333,0.85,0.8,0.825,0.10466011424025726,0.6,1.0,0.0,0.4,0.11514270867283327,0.05582961179665133,0.24257489560858134
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,2,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,82,14,True,False,0.9777777777777777,0.9666666666666666,0.8,0.825,0.1144286987305726,0.6,1.0,0.0,0.4,0.2537851918961446,0.37205550304356444,0.5814988235664542
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,3,identity,inner_oof_or_calibration,complete,68,9,True,False,0.9285714285714286,0.8333333333333333,0.6785714285714286,0.6785714285714286,0.14600079252790762,0.5,0.8571428571428571,0.14285714285714285,0.5,0.2185144375731417,0.07049584372369147,0.28777232634282396
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,3,sigmoid,inner_oof_or_calibration,complete,68,9,True,False,0.9285714285714286,0.8333333333333333,0.75,0.8,0.11716518167868391,0.5,1.0,0.0,0.5,0.27649542456227294,0.3297997465154434,0.6445342996621594
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,3,isotonic,inner_oof_or_calibration,complete,68,9,True,False,0.9285714285714285,0.8333333333333333,0.6785714285714286,0.6785714285714286,0.12374427500882174,0.5,0.8571428571428571,0.14285714285714285,0.5,0.15921737551257203,0.03137378504047206,0.3081197456192769
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,3,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,68,9,True,False,0.9285714285714286,0.8333333333333333,0.75,0.8,0.11817807950138189,0.5,1.0,0.0,0.5,0.2341785333961128,0.3520720889167896,0.6846598240597862
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,all,identity,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,1.0,1.0,0.024517503895847916,1.0,1.0,0.0,0.0,0.10043346155179023,0.06953652745536547,0.38497966325858995
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,all,sigmoid,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.8,0.825,0.08795954718783702,0.6,1.0,0.0,0.4,0.22504135501951106,0.1996430501265999,0.5821438677292478
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,all,isotonic,inner_oof_or_calibration,complete,86,14,True,False,0.9777777777777779,0.9333333333333333,0.8,0.825,0.10990701606086219,0.6,1.0,0.0,0.4,0.1879120879120879,0.03938579655078347,0.3949389919074913
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,trial_or_text_prefix,all,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,86,14,True,False,0.9555555555555556,0.9428571428571428,0.9,0.9181286549707601,0.10388310245632246,0.8,1.0,0.0,0.2,0.1612235571221992,0.18257481526152655,0.4896099572278846
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,100,identity,inner_oof_or_calibration,complete,86,14,True,False,0.888888888888889,0.8583333333333332,0.7333333333333334,0.7083333333333333,0.1604807258079959,0.8,0.6666666666666666,0.3333333333333333,0.2,0.21208882225708367,0.09980282300473445,0.40339762308622634
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,100,sigmoid,inner_oof_or_calibration,complete,86,14,True,False,0.888888888888889,0.8583333333333332,0.5,0.391304347826087,0.20944753584476627,0.0,1.0,0.0,1.0,0.19464415594639745,1.8801288046710525,1.7710304638768912
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,100,isotonic,inner_oof_or_calibration,complete,86,14,True,False,0.8444444444444446,0.6583333333333333,0.5,0.391304347826087,0.17427766467002329,0.0,1.0,0.0,1.0,0.19857020903946854,0.5728132343997343,0.7477857987027227
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,100,logistic_recalibration_uncertainty,inner_oof_or_calibration,complete,86,14,True,False,0.8666666666666667,0.8444444444444443,0.5,0.391304347826087,0.2104424962157287,0.0,1.0,0.0,1.0,0.15463993476624166,1.9125406273772203,1.791201905607365
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,1000,identity,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.9444444444444444,0.9251336898395721,0.07491011289803622,1.0,0.8888888888888888,0.1111111111111111,0.0,0.18570458966802034,0.09574824139486628,0.29427404332839363
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,1000,sigmoid,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.7,0.7142857142857142,0.12655258925635512,0.4,1.0,0.0,0.6,0.2786796937217295,0.5014562213625502,0.706346392586792
text_balanced_unseen_reader,2,dfm_residual_plus_uncertainty_prefix,word_count_prefix,1000,isotonic,inner_oof_or_calibration,complete,86,14,True,False,1.0,1.0,0.7,0.7142857142857142,0.12288530680520518,0.4,1.0,0.0,0.6,0.3068881491962264,0.052511729439788664,0.4238477506737031
