oracle_variant,group_key,bits,candidate_count,official_claim_allowed
test_oracle_reader_threshold,unseen_reader_and_text|dfm_residual_plus_uncertainty_prefix|uncertainty_weighted_logit|P11,,0,False
test_oracle_reader_threshold,unseen_reader_and_text|dfm_residual_plus_uncertainty_prefix|uncertainty_weighted_logit|P18,,0,False
test_oracle_reader_threshold,unseen_reader_and_text|dfm_residual_plus_uncertainty_prefix|uncertainty_weighted_logit|P19,,0,False
test_oracle_reader_threshold,unseen_reader_and_text|dfm_residual_plus_uncertainty_prefix|uncertainty_weighted_logit|P22,,0,False
test_oracle_reader_threshold,unseen_reader_and_text|dfm_residual_plus_uncertainty_prefix|uncertainty_weighted_logit|P23,,0,False
test_oracle_reader_threshold,unseen_reader_and_text|dfm_residual_plus_uncertainty_prefix|uncertainty_weighted_logit|P25,,0,False
test_oracle_reader_threshold,unseen_reader_and_text|dfm_residual_plus_uncertainty_prefix|uncertainty_weighted_logit|P27,,0,False
test_oracle_reader_threshold,unseen_reader_and_text|dfm_residual_plus_uncertainty_prefix|uncertainty_weighted_logit|P30,,0,False
test_oracle_reader_threshold,unseen_reader_and_text|dfm_residual_plus_uncertainty_prefix|uncertainty_weighted_logit|P31,,0,False
test_oracle_reader_threshold,unseen_reader_and_text|dfm_residual_plus_uncertainty_prefix|uncertainty_weighted_logit|P34,,0,False
test_oracle_reader_threshold,unseen_reader_and_text|dfm_residual_plus_uncertainty_prefix|uncertainty_weighted_logit|P35,,0,False
test_oracle_reader_threshold,unseen_reader_and_text|dfm_residual_plus_uncertainty_prefix|uncertainty_weighted_logit|P37,,0,False
test_oracle_reader_threshold,unseen_reader_and_text|dfm_residual_plus_uncertainty_prefix|uncertainty_weighted_logit|P42,,0,False
test_oracle_reader_threshold,unseen_reader_and_text|dfm_residual_plus_uncertainty_prefix|uncertainty_weighted_logit|P45,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P01,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P02,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P03,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P04,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P05,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P06,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P07,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P08,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P09,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P10,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P11,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P12,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P13,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P15,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P16,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P17,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P18,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P19,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P20,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P21,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P22,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P23,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P24,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P25,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P26,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P27,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P28,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P29,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P30,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P31,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P32,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P33,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P34,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P35,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P36,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P37,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P38,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P39,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P40,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P41,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P42,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P43,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P44,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P45,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P46,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P47,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P48,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P49,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P50,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P51,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P52,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P53,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P54,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P55,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P56,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P57,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|beta_binomial_posterior|P58,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P01,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P02,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P03,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P04,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P05,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P06,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P07,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P08,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P09,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P10,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P11,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P12,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P13,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P15,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P16,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P17,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P18,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P19,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P20,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P21,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P22,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P23,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P24,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P25,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P26,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P27,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P28,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P29,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P30,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P31,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P32,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P33,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P34,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P35,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P36,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P37,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P38,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P39,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P40,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P41,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P42,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P43,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P44,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P45,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P46,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P47,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P48,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P49,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P50,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P51,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P52,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P53,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P54,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P55,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P56,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P57,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|entropy_weighted|P58,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P01,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P02,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P03,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P04,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P05,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P06,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P07,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P08,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P09,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P10,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P11,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P12,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P13,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P15,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P16,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P17,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P18,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P19,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P20,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P21,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P22,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P23,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P24,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P25,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P26,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P27,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P28,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P29,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P30,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P31,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P32,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P33,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P34,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P35,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P36,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P37,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P38,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P39,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P40,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P41,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P42,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P43,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P44,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P45,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P46,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P47,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P48,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P49,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P50,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P51,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P52,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P53,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P54,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P55,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P56,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P57,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|learned_meta_aggregator|P58,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P01,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P02,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P03,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P04,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P05,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P06,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P07,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P08,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P09,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P10,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P11,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P12,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P13,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P15,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P16,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P17,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P18,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P19,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P20,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P21,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P22,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P23,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P24,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P25,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P26,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P27,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P28,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P29,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P30,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P31,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P32,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P33,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P34,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P35,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P36,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P37,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P38,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P39,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P40,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P41,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P42,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P43,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P44,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P45,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P46,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P47,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P48,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P49,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P50,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P51,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P52,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P53,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P54,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P55,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P56,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P57,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|logit_mean|P58,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P01,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P02,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P03,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P04,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P05,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P06,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P07,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P08,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P09,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P10,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P11,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P12,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P13,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P15,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P16,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P17,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P18,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P19,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P20,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P21,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P22,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P23,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P24,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P25,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P26,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P27,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P28,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P29,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P30,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P31,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P32,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P33,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P34,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P35,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P36,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P37,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P38,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P39,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P40,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P41,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P42,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P43,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P44,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P45,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P46,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P47,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P48,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P49,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P50,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P51,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P52,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P53,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P54,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P55,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P56,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P57,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|mean_probability|P58,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|reliability_weighted_probability|P01,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|reliability_weighted_probability|P02,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|reliability_weighted_probability|P03,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|reliability_weighted_probability|P04,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|reliability_weighted_probability|P05,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|reliability_weighted_probability|P06,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|reliability_weighted_probability|P07,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|reliability_weighted_probability|P08,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|reliability_weighted_probability|P09,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|reliability_weighted_probability|P10,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|reliability_weighted_probability|P11,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|reliability_weighted_probability|P12,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|reliability_weighted_probability|P13,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|reliability_weighted_probability|P15,,0,False
test_oracle_reader_threshold,unseen_text|all_allowed_online|reliability_weighted_probability|P16,,0,False
