split_regime,fold_id,feature_group,prefix_type,prefix_value,threshold_policy,threshold_source,threshold,threshold_status,n_threshold_pool_rows,clean_result,official_claim_allowed,AUROC,PR-AUC,BA,macro_F1,Brier,sensitivity,specificity,FPR,FNR,ECE,calibration_slope,calibration_intercept
unseen_reader,1,all_allowed_online,chronological_prefix,500,macro_f1_threshold,inner_oof_or_calibration,0.14,complete,86,True,False,0.75,0.625,0.725,0.6888888888888889,0.23709195837013075,0.75,0.7,0.3,0.25,0.28173993588179863,0.048123322167200146,0.3653565469309016
unseen_reader,1,all_allowed_online,chronological_prefix,500,target_sensitivity_threshold,inner_oof_or_calibration,0.5,complete,86,True,False,0.75,0.625,0.775,0.7543859649122806,0.23709195837013075,0.75,0.8,0.2,0.25,0.28173993588179863,0.048123322167200146,0.3653565469309016
unseen_reader,1,all_allowed_online,chronological_prefix,500,target_specificity_threshold,inner_oof_or_calibration,0.14,complete,86,True,False,0.75,0.625,0.725,0.6888888888888889,0.23709195837013075,0.75,0.7,0.3,0.25,0.28173993588179863,0.048123322167200146,0.3653565469309016
unseen_reader,1,all_allowed_online,chronological_prefix,all,fixed_0_5,fixed_0_5,0.5,complete,0,True,False,0.8500000000000001,0.7986111111111112,0.725,0.6888888888888889,0.1750966106903227,0.75,0.7,0.3,0.25,0.18251776202402553,0.09054918324370474,0.37896445522711225
unseen_reader,1,all_allowed_online,chronological_prefix,all,global_inner_cv_threshold,inner_oof_or_calibration,0.67,complete,6164,True,False,0.8500000000000001,0.7986111111111112,0.775,0.7543859649122806,0.1750966106903227,0.75,0.8,0.2,0.25,0.18251776202402553,0.09054918324370474,0.37896445522711225
unseen_reader,1,all_allowed_online,chronological_prefix,all,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.668975,complete,1664,True,False,0.8500000000000001,0.7986111111111112,0.775,0.7543859649122806,0.1750966106903227,0.75,0.8,0.2,0.25,0.18251776202402553,0.09054918324370474,0.37896445522711225
unseen_reader,1,all_allowed_online,chronological_prefix,all,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.6,complete,516,True,False,0.8500000000000001,0.7986111111111112,0.775,0.7543859649122806,0.1750966106903227,0.75,0.8,0.2,0.25,0.18251776202402553,0.09054918324370474,0.37896445522711225
unseen_reader,1,all_allowed_online,chronological_prefix,all,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,0.76,complete,86,True,False,0.8500000000000001,0.7986111111111112,0.7,0.7142857142857142,0.1750966106903227,0.5,0.9,0.1,0.5,0.18251776202402553,0.09054918324370474,0.37896445522711225
unseen_reader,1,all_allowed_online,chronological_prefix,all,balanced_accuracy_threshold,inner_oof_or_calibration,0.76,complete,86,True,False,0.8500000000000001,0.7986111111111112,0.7,0.7142857142857142,0.1750966106903227,0.5,0.9,0.1,0.5,0.18251776202402553,0.09054918324370474,0.37896445522711225
unseen_reader,1,all_allowed_online,chronological_prefix,all,macro_f1_threshold,inner_oof_or_calibration,0.76,complete,86,True,False,0.8500000000000001,0.7986111111111112,0.7,0.7142857142857142,0.1750966106903227,0.5,0.9,0.1,0.5,0.18251776202402553,0.09054918324370474,0.37896445522711225
unseen_reader,1,all_allowed_online,chronological_prefix,all,target_sensitivity_threshold,inner_oof_or_calibration,0.76,complete,86,True,False,0.8500000000000001,0.7986111111111112,0.7,0.7142857142857142,0.1750966106903227,0.5,0.9,0.1,0.5,0.18251776202402553,0.09054918324370474,0.37896445522711225
unseen_reader,1,all_allowed_online,chronological_prefix,all,target_specificity_threshold,inner_oof_or_calibration,0.5,complete,86,True,False,0.8500000000000001,0.7986111111111112,0.725,0.6888888888888889,0.1750966106903227,0.75,0.7,0.3,0.25,0.18251776202402553,0.09054918324370474,0.37896445522711225
unseen_reader,1,all_allowed_online,speech_prefix,1,fixed_0_5,fixed_0_5,0.5,complete,0,True,False,0.7749999999999999,0.5527777777777777,0.65,0.65,0.2223697668524282,0.5,0.8,0.2,0.5,0.25542681537831147,0.043342977345283876,0.41751092630328657
unseen_reader,1,all_allowed_online,speech_prefix,1,global_inner_cv_threshold,inner_oof_or_calibration,0.67,complete,6164,True,False,0.7749999999999999,0.5527777777777777,0.7,0.7142857142857142,0.2223697668524282,0.5,0.9,0.1,0.5,0.25542681537831147,0.043342977345283876,0.41751092630328657
unseen_reader,1,all_allowed_online,speech_prefix,1,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.668975,complete,1664,True,False,0.7749999999999999,0.5527777777777777,0.7,0.7142857142857142,0.2223697668524282,0.5,0.9,0.1,0.5,0.25542681537831147,0.043342977345283876,0.41751092630328657
unseen_reader,1,all_allowed_online,speech_prefix,1,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.710166,complete,316,True,False,0.7749999999999999,0.5527777777777777,0.7,0.7142857142857142,0.2223697668524282,0.5,0.9,0.1,0.5,0.25542681537831147,0.043342977345283876,0.41751092630328657
unseen_reader,1,all_allowed_online,speech_prefix,1,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,0.698852,complete,86,True,False,0.7749999999999999,0.5527777777777777,0.7,0.7142857142857142,0.2223697668524282,0.5,0.9,0.1,0.5,0.25542681537831147,0.043342977345283876,0.41751092630328657
unseen_reader,1,all_allowed_online,speech_prefix,1,balanced_accuracy_threshold,inner_oof_or_calibration,0.698852,complete,86,True,False,0.7749999999999999,0.5527777777777777,0.7,0.7142857142857142,0.2223697668524282,0.5,0.9,0.1,0.5,0.25542681537831147,0.043342977345283876,0.41751092630328657
unseen_reader,1,all_allowed_online,speech_prefix,1,macro_f1_threshold,inner_oof_or_calibration,0.698852,complete,86,True,False,0.7749999999999999,0.5527777777777777,0.7,0.7142857142857142,0.2223697668524282,0.5,0.9,0.1,0.5,0.25542681537831147,0.043342977345283876,0.41751092630328657
unseen_reader,1,all_allowed_online,speech_prefix,1,target_sensitivity_threshold,inner_oof_or_calibration,0.698852,complete,86,True,False,0.7749999999999999,0.5527777777777777,0.7,0.7142857142857142,0.2223697668524282,0.5,0.9,0.1,0.5,0.25542681537831147,0.043342977345283876,0.41751092630328657
unseen_reader,1,all_allowed_online,speech_prefix,1,target_specificity_threshold,inner_oof_or_calibration,0.5,complete,86,True,False,0.7749999999999999,0.5527777777777777,0.65,0.65,0.2223697668524282,0.5,0.8,0.2,0.5,0.25542681537831147,0.043342977345283876,0.41751092630328657
unseen_reader,1,all_allowed_online,speech_prefix,2,fixed_0_5,fixed_0_5,0.5,complete,0,True,False,0.6,0.5179924242424243,0.475,0.475,0.30054420485246347,0.25,0.7,0.3,0.75,0.34067897840956185,0.026030810905690926,0.3461403937539012
unseen_reader,1,all_allowed_online,speech_prefix,2,global_inner_cv_threshold,inner_oof_or_calibration,0.67,complete,6164,True,False,0.6,0.5179924242424243,0.475,0.475,0.30054420485246347,0.25,0.7,0.3,0.75,0.34067897840956185,0.026030810905690926,0.3461403937539012
unseen_reader,1,all_allowed_online,speech_prefix,2,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.668975,complete,1664,True,False,0.6,0.5179924242424243,0.475,0.475,0.30054420485246347,0.25,0.7,0.3,0.75,0.34067897840956185,0.026030810905690926,0.3461403937539012
unseen_reader,1,all_allowed_online,speech_prefix,2,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.710166,complete,316,True,False,0.6,0.5179924242424243,0.525,0.5238095238095237,0.30054420485246347,0.25,0.8,0.2,0.75,0.34067897840956185,0.026030810905690926,0.3461403937539012
unseen_reader,1,all_allowed_online,speech_prefix,2,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,0.69,complete,82,True,False,0.6,0.5179924242424243,0.475,0.475,0.30054420485246347,0.25,0.7,0.3,0.75,0.34067897840956185,0.026030810905690926,0.3461403937539012
unseen_reader,1,all_allowed_online,speech_prefix,2,balanced_accuracy_threshold,inner_oof_or_calibration,0.69,complete,82,True,False,0.6,0.5179924242424243,0.475,0.475,0.30054420485246347,0.25,0.7,0.3,0.75,0.34067897840956185,0.026030810905690926,0.3461403937539012
unseen_reader,1,all_allowed_online,speech_prefix,2,macro_f1_threshold,inner_oof_or_calibration,0.69,complete,82,True,False,0.6,0.5179924242424243,0.475,0.475,0.30054420485246347,0.25,0.7,0.3,0.75,0.34067897840956185,0.026030810905690926,0.3461403937539012
unseen_reader,1,all_allowed_online,speech_prefix,2,target_sensitivity_threshold,inner_oof_or_calibration,0.426883,complete,82,True,False,0.6,0.5179924242424243,0.475,0.475,0.30054420485246347,0.25,0.7,0.3,0.75,0.34067897840956185,0.026030810905690926,0.3461403937539012
unseen_reader,1,all_allowed_online,speech_prefix,2,target_specificity_threshold,inner_oof_or_calibration,0.426883,complete,82,True,False,0.6,0.5179924242424243,0.475,0.475,0.30054420485246347,0.25,0.7,0.3,0.75,0.34067897840956185,0.026030810905690926,0.3461403937539012
unseen_reader,1,all_allowed_online,speech_prefix,3,fixed_0_5,fixed_0_5,0.5,complete,0,True,False,0.7407407407407407,0.7666666666666666,0.6111111111111112,0.5555555555555556,0.2880054905622596,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.3754324302639045,0.06220155888003324,0.24709279884861302
unseen_reader,1,all_allowed_online,speech_prefix,3,global_inner_cv_threshold,inner_oof_or_calibration,0.67,complete,6164,True,False,0.7407407407407407,0.7666666666666666,0.7222222222222222,0.6974789915966386,0.2880054905622596,0.6666666666666666,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.3754324302639045,0.06220155888003324,0.24709279884861302
unseen_reader,1,all_allowed_online,speech_prefix,3,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.668975,complete,1664,True,False,0.7407407407407407,0.7666666666666666,0.7222222222222222,0.6974789915966386,0.2880054905622596,0.6666666666666666,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.3754324302639045,0.06220155888003324,0.24709279884861302
unseen_reader,1,all_allowed_online,speech_prefix,3,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.710166,complete,316,True,False,0.7407407407407407,0.7666666666666666,0.7222222222222222,0.6974789915966386,0.2880054905622596,0.6666666666666666,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.3754324302639045,0.06220155888003324,0.24709279884861302
unseen_reader,1,all_allowed_online,speech_prefix,3,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,0.78,complete,62,True,False,0.7407407407407407,0.7666666666666666,0.7222222222222222,0.6974789915966386,0.2880054905622596,0.6666666666666666,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.3754324302639045,0.06220155888003324,0.24709279884861302
unseen_reader,1,all_allowed_online,speech_prefix,3,balanced_accuracy_threshold,inner_oof_or_calibration,0.78,complete,62,True,False,0.7407407407407407,0.7666666666666666,0.7222222222222222,0.6974789915966386,0.2880054905622596,0.6666666666666666,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.3754324302639045,0.06220155888003324,0.24709279884861302
unseen_reader,1,all_allowed_online,speech_prefix,3,macro_f1_threshold,inner_oof_or_calibration,0.78,complete,62,True,False,0.7407407407407407,0.7666666666666666,0.7222222222222222,0.6974789915966386,0.2880054905622596,0.6666666666666666,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.3754324302639045,0.06220155888003324,0.24709279884861302
unseen_reader,1,all_allowed_online,speech_prefix,3,target_sensitivity_threshold,inner_oof_or_calibration,0.396802,complete,62,True,False,0.7407407407407407,0.7666666666666666,0.5555555555555556,0.4857142857142857,0.2880054905622596,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.3754324302639045,0.06220155888003324,0.24709279884861302
unseen_reader,1,all_allowed_online,speech_prefix,3,target_specificity_threshold,inner_oof_or_calibration,0.62,complete,62,True,False,0.7407407407407407,0.7666666666666666,0.6111111111111112,0.5555555555555556,0.2880054905622596,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.3754324302639045,0.06220155888003324,0.24709279884861302
unseen_reader,1,all_allowed_online,speech_prefix,all,fixed_0_5,fixed_0_5,0.5,complete,0,True,False,0.8500000000000001,0.7986111111111112,0.725,0.6888888888888889,0.1750966106903227,0.75,0.7,0.3,0.25,0.18251776202402553,0.09054918324370474,0.37896445522711225
unseen_reader,1,all_allowed_online,speech_prefix,all,global_inner_cv_threshold,inner_oof_or_calibration,0.67,complete,6164,True,False,0.8500000000000001,0.7986111111111112,0.775,0.7543859649122806,0.1750966106903227,0.75,0.8,0.2,0.25,0.18251776202402553,0.09054918324370474,0.37896445522711225
unseen_reader,1,all_allowed_online,speech_prefix,all,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.668975,complete,1664,True,False,0.8500000000000001,0.7986111111111112,0.775,0.7543859649122806,0.1750966106903227,0.75,0.8,0.2,0.25,0.18251776202402553,0.09054918324370474,0.37896445522711225
unseen_reader,1,all_allowed_online,speech_prefix,all,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.710166,complete,316,True,False,0.8500000000000001,0.7986111111111112,0.775,0.7543859649122806,0.1750966106903227,0.75,0.8,0.2,0.25,0.18251776202402553,0.09054918324370474,0.37896445522711225
unseen_reader,1,all_allowed_online,speech_prefix,all,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,0.76,complete,86,True,False,0.8500000000000001,0.7986111111111112,0.7,0.7142857142857142,0.1750966106903227,0.5,0.9,0.1,0.5,0.18251776202402553,0.09054918324370474,0.37896445522711225
unseen_reader,1,all_allowed_online,speech_prefix,all,balanced_accuracy_threshold,inner_oof_or_calibration,0.76,complete,86,True,False,0.8500000000000001,0.7986111111111112,0.7,0.7142857142857142,0.1750966106903227,0.5,0.9,0.1,0.5,0.18251776202402553,0.09054918324370474,0.37896445522711225
unseen_reader,1,all_allowed_online,speech_prefix,all,macro_f1_threshold,inner_oof_or_calibration,0.76,complete,86,True,False,0.8500000000000001,0.7986111111111112,0.7,0.7142857142857142,0.1750966106903227,0.5,0.9,0.1,0.5,0.18251776202402553,0.09054918324370474,0.37896445522711225
unseen_reader,1,all_allowed_online,speech_prefix,all,target_sensitivity_threshold,inner_oof_or_calibration,0.76,complete,86,True,False,0.8500000000000001,0.7986111111111112,0.7,0.7142857142857142,0.1750966106903227,0.5,0.9,0.1,0.5,0.18251776202402553,0.09054918324370474,0.37896445522711225
unseen_reader,1,all_allowed_online,speech_prefix,all,target_specificity_threshold,inner_oof_or_calibration,0.5,complete,86,True,False,0.8500000000000001,0.7986111111111112,0.725,0.6888888888888889,0.1750966106903227,0.75,0.7,0.3,0.25,0.18251776202402553,0.09054918324370474,0.37896445522711225
unseen_reader,1,all_allowed_online,trial_or_text_prefix,1,fixed_0_5,fixed_0_5,0.5,complete,0,True,False,0.7749999999999999,0.5527777777777777,0.65,0.65,0.2223697668524282,0.5,0.8,0.2,0.5,0.25542681537831147,0.043342977345283876,0.41751092630328657
unseen_reader,1,all_allowed_online,trial_or_text_prefix,1,global_inner_cv_threshold,inner_oof_or_calibration,0.67,complete,6164,True,False,0.7749999999999999,0.5527777777777777,0.7,0.7142857142857142,0.2223697668524282,0.5,0.9,0.1,0.5,0.25542681537831147,0.043342977345283876,0.41751092630328657
unseen_reader,1,all_allowed_online,trial_or_text_prefix,1,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.668975,complete,1664,True,False,0.7749999999999999,0.5527777777777777,0.7,0.7142857142857142,0.2223697668524282,0.5,0.9,0.1,0.5,0.25542681537831147,0.043342977345283876,0.41751092630328657
unseen_reader,1,all_allowed_online,trial_or_text_prefix,1,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.710166,complete,316,True,False,0.7749999999999999,0.5527777777777777,0.7,0.7142857142857142,0.2223697668524282,0.5,0.9,0.1,0.5,0.25542681537831147,0.043342977345283876,0.41751092630328657
unseen_reader,1,all_allowed_online,trial_or_text_prefix,1,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,0.698852,complete,86,True,False,0.7749999999999999,0.5527777777777777,0.7,0.7142857142857142,0.2223697668524282,0.5,0.9,0.1,0.5,0.25542681537831147,0.043342977345283876,0.41751092630328657
unseen_reader,1,all_allowed_online,trial_or_text_prefix,1,balanced_accuracy_threshold,inner_oof_or_calibration,0.698852,complete,86,True,False,0.7749999999999999,0.5527777777777777,0.7,0.7142857142857142,0.2223697668524282,0.5,0.9,0.1,0.5,0.25542681537831147,0.043342977345283876,0.41751092630328657
unseen_reader,1,all_allowed_online,trial_or_text_prefix,1,macro_f1_threshold,inner_oof_or_calibration,0.698852,complete,86,True,False,0.7749999999999999,0.5527777777777777,0.7,0.7142857142857142,0.2223697668524282,0.5,0.9,0.1,0.5,0.25542681537831147,0.043342977345283876,0.41751092630328657
unseen_reader,1,all_allowed_online,trial_or_text_prefix,1,target_sensitivity_threshold,inner_oof_or_calibration,0.698852,complete,86,True,False,0.7749999999999999,0.5527777777777777,0.7,0.7142857142857142,0.2223697668524282,0.5,0.9,0.1,0.5,0.25542681537831147,0.043342977345283876,0.41751092630328657
unseen_reader,1,all_allowed_online,trial_or_text_prefix,1,target_specificity_threshold,inner_oof_or_calibration,0.5,complete,86,True,False,0.7749999999999999,0.5527777777777777,0.65,0.65,0.2223697668524282,0.5,0.8,0.2,0.5,0.25542681537831147,0.043342977345283876,0.41751092630328657
unseen_reader,1,all_allowed_online,trial_or_text_prefix,2,fixed_0_5,fixed_0_5,0.5,complete,0,True,False,0.6,0.5179924242424243,0.475,0.475,0.30054420485246347,0.25,0.7,0.3,0.75,0.34067897840956185,0.026030810905690926,0.3461403937539012
unseen_reader,1,all_allowed_online,trial_or_text_prefix,2,global_inner_cv_threshold,inner_oof_or_calibration,0.67,complete,6164,True,False,0.6,0.5179924242424243,0.475,0.475,0.30054420485246347,0.25,0.7,0.3,0.75,0.34067897840956185,0.026030810905690926,0.3461403937539012
unseen_reader,1,all_allowed_online,trial_or_text_prefix,2,split_regime_inner_cv_threshold,inner_oof_or_calibration,0.668975,complete,1664,True,False,0.6,0.5179924242424243,0.475,0.475,0.30054420485246347,0.25,0.7,0.3,0.75,0.34067897840956185,0.026030810905690926,0.3461403937539012
unseen_reader,1,all_allowed_online,trial_or_text_prefix,2,prefix_type_inner_cv_threshold,inner_oof_or_calibration,0.710166,complete,316,True,False,0.6,0.5179924242424243,0.525,0.5238095238095237,0.30054420485246347,0.25,0.8,0.2,0.75,0.34067897840956185,0.026030810905690926,0.3461403937539012
