prefix_type,prefix_value,evidence_budget,split_regime,model_name,feature_family,calibrator,threshold_policy,accumulator,AUROC,PR_AUC,balanced_accuracy,Brier,macro_F1,n_readers,n_prefix_rows,notes
speech_prefix,3,speech_prefix:3,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,reliability_weighted_probability,0.803030303030303,0.5649435286935287,0.7136363636363636,0.170547968078972,0.6692307692307693,43.0,43.0,Outer-test per-prefix curve from strict v2 audit.
speech_prefix,all,speech_prefix:all,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,reliability_weighted_probability,0.901662049861496,0.8582144990240781,0.8421052631578947,0.1249732197188916,0.828600066822586,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
trial_or_text_prefix,1,trial_or_text_prefix:1,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,reliability_weighted_probability,0.8628808864265928,0.7917610124482524,0.7763157894736842,0.1504504481296991,0.768918918918919,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
trial_or_text_prefix,2,trial_or_text_prefix:2,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,reliability_weighted_probability,0.8588588588588588,0.7755174087123105,0.7807807807807807,0.1483187186405557,0.7642857142857142,55.0,55.0,Outer-test per-prefix curve from strict v2 audit.
trial_or_text_prefix,3,trial_or_text_prefix:3,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,reliability_weighted_probability,0.793939393939394,0.5497649572649572,0.7136363636363636,0.1741877212447671,0.6692307692307693,43.0,43.0,Outer-test per-prefix curve from strict v2 audit.
trial_or_text_prefix,all,trial_or_text_prefix:all,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,reliability_weighted_probability,0.8975069252077562,0.850269996619742,0.8289473684210527,0.1279695252447087,0.8115079365079365,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
word_count_prefix,100,word_count_prefix:100,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,reliability_weighted_probability,0.7451523545706371,0.597412873685075,0.7236842105263158,0.2181880887704047,0.71433344470431,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
word_count_prefix,1000,word_count_prefix:1000,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,reliability_weighted_probability,0.871191135734072,0.8048011309176779,0.763157894736842,0.1556937780024785,0.740909090909091,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
word_count_prefix,250,word_count_prefix:250,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,reliability_weighted_probability,0.8102493074792243,0.7163883267252178,0.7105263157894737,0.1937727923683945,0.6984126984126984,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
word_count_prefix,50,word_count_prefix:50,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,reliability_weighted_probability,0.7188365650969529,0.508264181995358,0.6973684210526316,0.2416748789009918,0.6998946998947,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
word_count_prefix,500,word_count_prefix:500,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,reliability_weighted_probability,0.8490304709141274,0.7740508149151912,0.7368421052631579,0.1716011257225541,0.7199475925319359,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
word_count_prefix,all,word_count_prefix:all,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,reliability_weighted_probability,0.8836565096952909,0.8222795235953131,0.75,0.1362890982315258,0.7361111111111112,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
chronological_prefix,100,chronological_prefix:100,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,uncertainty_weighted_logit,0.7534626038781164,0.5945330172331376,0.6842105263157895,0.2562309699427049,0.6668831168831169,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
chronological_prefix,1000,chronological_prefix:1000,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,uncertainty_weighted_logit,0.8490304709141274,0.6963026451719412,0.7763157894736843,0.205903738973916,0.7572879135276778,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
chronological_prefix,250,chronological_prefix:250,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,uncertainty_weighted_logit,0.814404432132964,0.6789742939357535,0.7368421052631579,0.2401699352023363,0.7199475925319359,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
chronological_prefix,50,chronological_prefix:50,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,uncertainty_weighted_logit,0.7188365650969529,0.508264181995358,0.6973684210526316,0.2416748789009918,0.6998946998947,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
chronological_prefix,500,chronological_prefix:500,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,uncertainty_weighted_logit,0.8393351800554016,0.7046708162588766,0.75,0.2228824362583688,0.7246376811594203,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
chronological_prefix,all,chronological_prefix:all,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,uncertainty_weighted_logit,0.8767313019390582,0.7404964604723667,0.763157894736842,0.1993122060085922,0.740909090909091,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
speech_prefix,1,speech_prefix:1,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,uncertainty_weighted_logit,0.8573407202216067,0.7113343844323556,0.763157894736842,0.2127102720133862,0.740909090909091,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
speech_prefix,2,speech_prefix:2,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,uncertainty_weighted_logit,0.8528528528528528,0.7116370769148546,0.7537537537537538,0.2182592449476713,0.7303921568627451,55.0,55.0,Outer-test per-prefix curve from strict v2 audit.
speech_prefix,3,speech_prefix:3,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,uncertainty_weighted_logit,0.7909090909090909,0.4558424908424908,0.7484848484848485,0.2513589696394244,0.6822660098522167,43.0,43.0,Outer-test per-prefix curve from strict v2 audit.
speech_prefix,all,speech_prefix:all,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,uncertainty_weighted_logit,0.886426592797784,0.7681944934335576,0.763157894736842,0.1923352733146552,0.740909090909091,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
trial_or_text_prefix,1,trial_or_text_prefix:1,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,uncertainty_weighted_logit,0.8545706371191136,0.7094615943990017,0.763157894736842,0.2091721140584352,0.740909090909091,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
trial_or_text_prefix,2,trial_or_text_prefix:2,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,uncertainty_weighted_logit,0.8558558558558559,0.7145832048609826,0.7537537537537538,0.2175923191757185,0.7303921568627451,55.0,55.0,Outer-test per-prefix curve from strict v2 audit.
trial_or_text_prefix,3,trial_or_text_prefix:3,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,uncertainty_weighted_logit,0.7848484848484849,0.4503522947640594,0.7484848484848485,0.2513846768225202,0.6822660098522167,43.0,43.0,Outer-test per-prefix curve from strict v2 audit.
trial_or_text_prefix,all,trial_or_text_prefix:all,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,uncertainty_weighted_logit,0.8808864265927978,0.7448026805680605,0.763157894736842,0.1952580172568002,0.740909090909091,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
word_count_prefix,100,word_count_prefix:100,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,uncertainty_weighted_logit,0.7534626038781164,0.5945542904487895,0.6973684210526316,0.254040175775327,0.6826072715361939,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
word_count_prefix,1000,word_count_prefix:1000,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,uncertainty_weighted_logit,0.8462603878116344,0.7083671740027773,0.7763157894736843,0.2094763474615256,0.7572879135276778,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
word_count_prefix,250,word_count_prefix:250,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,uncertainty_weighted_logit,0.8130193905817175,0.659537361684176,0.7236842105263157,0.2412429489850865,0.7038961038961039,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
word_count_prefix,50,word_count_prefix:50,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,uncertainty_weighted_logit,0.7188365650969529,0.508264181995358,0.6973684210526316,0.2416748789009918,0.6998946998947,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
word_count_prefix,500,word_count_prefix:500,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,uncertainty_weighted_logit,0.8365650969529086,0.7007886101623753,0.75,0.2262220524496591,0.7246376811594203,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
word_count_prefix,all,word_count_prefix:all,unseen_reader,D3_online_v2_per_prefix,all_allowed_strict_online,identity,fixed_0_5,uncertainty_weighted_logit,0.8725761772853184,0.7367710801022496,0.763157894736842,0.2102460663614824,0.740909090909091,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
chronological_prefix,100,chronological_prefix:100,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,0.6648199445983379,0.5407460648107023,0.631578947368421,0.2354204924028202,0.623015873015873,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
chronological_prefix,1000,chronological_prefix:1000,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,0.778393351800554,0.6780796582322455,0.7368421052631579,0.1795547064709151,0.7199475925319359,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
chronological_prefix,250,chronological_prefix:250,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,0.7299168975069252,0.6222718812772909,0.6710526315789473,0.2162280754263359,0.6607142857142857,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
chronological_prefix,50,chronological_prefix:50,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,0.6537396121883656,0.4716944979895621,0.6710526315789473,0.224884943364188,0.6607142857142857,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
chronological_prefix,500,chronological_prefix:500,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,0.7700831024930748,0.6776739759114752,0.7368421052631579,0.1920987554125149,0.7199475925319359,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
chronological_prefix,all,chronological_prefix:all,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,0.8379501385041551,0.7731754640871473,0.7763157894736843,0.1577143122444274,0.7572879135276778,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
speech_prefix,1,speech_prefix:1,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,0.7963988919667591,0.707449298882846,0.7894736842105263,0.176808327872359,0.761352657004831,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
speech_prefix,2,speech_prefix:2,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,0.7972972972972973,0.715522766615372,0.795045045045045,0.1736508231828304,0.76890756302521,55.0,55.0,Outer-test per-prefix curve from strict v2 audit.
speech_prefix,3,speech_prefix:3,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,0.7303030303030303,0.4886943831022778,0.6636363636363636,0.1920377983414399,0.6334426229508197,43.0,43.0,Outer-test per-prefix curve from strict v2 audit.
speech_prefix,all,speech_prefix:all,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,0.8587257617728531,0.8017836846322315,0.8157894736842105,0.1461312144044336,0.8074324324324325,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
trial_or_text_prefix,1,trial_or_text_prefix:1,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,0.7922437673130194,0.7034282064787896,0.763157894736842,0.1786498663285751,0.740909090909091,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
trial_or_text_prefix,2,trial_or_text_prefix:2,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,0.7927927927927928,0.7075885436673336,0.795045045045045,0.1753461415850227,0.76890756302521,55.0,55.0,Outer-test per-prefix curve from strict v2 audit.
trial_or_text_prefix,3,trial_or_text_prefix:3,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,0.7212121212121213,0.4809595092804475,0.7136363636363636,0.1971376339902005,0.6692307692307693,43.0,43.0,Outer-test per-prefix curve from strict v2 audit.
trial_or_text_prefix,all,trial_or_text_prefix:all,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,0.8518005540166205,0.7951091089758575,0.7894736842105263,0.1511717635329681,0.7738095238095238,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
word_count_prefix,100,word_count_prefix:100,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,0.6634349030470914,0.5349832342112162,0.6578947368421053,0.2293891229463363,0.645266950540452,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
word_count_prefix,1000,word_count_prefix:1000,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,0.7811634349030471,0.6823362875800956,0.7236842105263157,0.1843168440846933,0.7038961038961039,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
word_count_prefix,250,word_count_prefix:250,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,0.7132963988919667,0.5925788168847352,0.6578947368421053,0.2233723120829182,0.645266950540452,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
word_count_prefix,50,word_count_prefix:50,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,0.6537396121883656,0.4716944979895621,0.6710526315789473,0.2250105345259105,0.6607142857142857,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
word_count_prefix,500,word_count_prefix:500,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,0.7562326869806094,0.6505430444815421,0.7105263157894737,0.2021389647724256,0.6984126984126984,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
word_count_prefix,all,word_count_prefix:all,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,beta_binomial_posterior,0.8254847645429363,0.757920945889766,0.7763157894736843,0.163552742350381,0.7572879135276778,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
chronological_prefix,100,chronological_prefix:100,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,entropy_weighted,0.6814404432132963,0.5652839957064681,0.631578947368421,0.2871853344768688,0.623015873015873,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
chronological_prefix,1000,chronological_prefix:1000,unseen_reader,D3_online_v2_per_prefix,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,entropy_weighted,0.7825484764542936,0.6655739441271424,0.763157894736842,0.2034063294895745,0.740909090909091,57.0,57.0,Outer-test per-prefix curve from strict v2 audit.
